통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202101,서울특별시,동작구,안면,심한 장애,3
202101,서울특별시,동작구,시각,심한 장애,368
202101,서울특별시,동작구,장루.요루,심한 장애,11
202101,서울특별시,동작구,뇌전증,심한 장애,6
202101,서울특별시,동작구,지체,심하지 않은 장애,5183
202101,서울특별시,동작구,시각,심하지 않은 장애,1172
202101,서울특별시,동작구,청각,심하지 않은 장애,1812
202101,서울특별시,동작구,언어,심하지 않은 장애,67
202101,서울특별시,동작구,뇌병변,심하지 않은 장애,621
202101,서울특별시,동작구,신장,심하지 않은 장애,195
202101,서울특별시,동작구,심장,심하지 않은 장애,10
202101,서울특별시,동작구,호흡기,심하지 않은 장애,1
202101,서울특별시,동작구,청각,심한 장애,597
202101,서울특별시,동작구,간,심하지 않은 장애,102
202101,서울특별시,동작구,안면,심하지 않은 장애,7
202101,서울특별시,동작구,장루.요루,심하지 않은 장애,107
202101,서울특별시,동작구,뇌전증,심하지 않은 장애,43
202101,서울특별시,동작구,언어,심한 장애,73
202101,서울특별시,관악구,뇌병변,심한 장애,1155
202101,서울특별시,관악구,자폐성,심한 장애,257
202101,서울특별시,관악구,정신,심한 장애,861
202101,서울특별시,관악구,신장,심한 장애,750
202101,서울특별시,관악구,지체,심한 장애,1545
202101,서울특별시,관악구,심장,심한 장애,35
202101,서울특별시,관악구,호흡기,심한 장애,91
202101,서울특별시,관악구,간,심한 장애,9
202101,서울특별시,관악구,안면,심한 장애,8
202101,서울특별시,관악구,장루.요루,심한 장애,7
202101,서울특별시,관악구,뇌전증,심한 장애,18
202101,서울특별시,관악구,지체,심하지 않은 장애,7342
202101,서울특별시,관악구,시각,심하지 않은 장애,1717
202101,서울특별시,관악구,시각,심한 장애,517
202101,서울특별시,관악구,청각,심하지 않은 장애,2305
202101,서울특별시,관악구,언어,심하지 않은 장애,81
202101,서울특별시,관악구,뇌병변,심하지 않은 장애,836
202101,서울특별시,관악구,신장,심하지 않은 장애,224
202101,서울특별시,관악구,심장,심하지 않은 장애,8
202101,서울특별시,관악구,호흡기,심하지 않은 장애,1
202101,서울특별시,관악구,간,심하지 않은 장애,101
202101,서울특별시,관악구,안면,심하지 않은 장애,6
202101,서울특별시,관악구,장루.요루,심하지 않은 장애,138
202101,서울특별시,관악구,뇌전증,심하지 않은 장애,40
202101,서울특별시,관악구,청각,심한 장애,745
202101,서울특별시,관악구,언어,심한 장애,89
202101,서울특별시,관악구,지적,심한 장애,1342
202101,서울특별시,서초구,지적,심한 장애,742
202101,서울특별시,서초구,뇌병변,심한 장애,747
202101,서울특별시,서초구,자폐성,심한 장애,300
202101,서울특별시,서초구,정신,심한 장애,360
202101,서울특별시,서초구,신장,심한 장애,388
202101,서울특별시,서초구,심장,심한 장애,23
202101,서울특별시,서초구,호흡기,심한 장애,58
202101,서울특별시,서초구,시각,심한 장애,292
202101,서울특별시,서초구,간,심한 장애,4
202101,서울특별시,서초구,안면,심한 장애,1
202101,서울특별시,서초구,장루.요루,심한 장애,5
202101,서울특별시,서초구,뇌전증,심한 장애,13
202101,서울특별시,서초구,지체,심하지 않은 장애,3362
202101,서울특별시,서초구,시각,심하지 않은 장애,885
202101,서울특별시,서초구,청각,심하지 않은 장애,1155
202101,서울특별시,서초구,언어,심하지 않은 장애,47
202101,서울특별시,서초구,뇌병변,심하지 않은 장애,458
202101,서울특별시,서초구,신장,심하지 않은 장애,181
202101,서울특별시,서초구,심장,심하지 않은 장애,13
202101,서울특별시,서초구,호흡기,심하지 않은 장애,4
202101,서울특별시,서초구,간,심하지 않은 장애,125
202101,서울특별시,서초구,청각,심한 장애,314
202101,서울특별시,서초구,안면,심하지 않은 장애,2
202101,서울특별시,서초구,장루.요루,심하지 않은 장애,79
202101,서울특별시,서초구,뇌전증,심하지 않은 장애,13
202101,서울특별시,서초구,언어,심한 장애,39
202101,서울특별시,서초구,지체,심한 장애,903
202101,서울특별시,강남구,지적,심한 장애,1022
202101,서울특별시,강남구,뇌병변,심한 장애,1124
202101,서울특별시,강남구,자폐성,심한 장애,577
202101,서울특별시,강남구,정신,심한 장애,835
202101,서울특별시,강남구,신장,심한 장애,545
202101,서울특별시,강남구,심장,심한 장애,33
202101,서울특별시,강남구,지체,심한 장애,1542
202101,서울특별시,강남구,호흡기,심한 장애,97
202101,서울특별시,강남구,간,심한 장애,5
202101,서울특별시,강남구,안면,심한 장애,11
202101,서울특별시,강남구,장루.요루,심한 장애,15
202101,서울특별시,강남구,시각,심한 장애,453
202101,서울특별시,강남구,뇌전증,심한 장애,28
202101,서울특별시,강남구,지체,심하지 않은 장애,4532
202101,서울특별시,강남구,시각,심하지 않은 장애,1110
202101,서울특별시,강남구,청각,심하지 않은 장애,1494
202101,서울특별시,강남구,언어,심하지 않은 장애,66
202101,서울특별시,강남구,뇌병변,심하지 않은 장애,614
202101,서울특별시,강남구,신장,심하지 않은 장애,287
202101,서울특별시,강남구,심장,심하지 않은 장애,14
202101,서울특별시,강남구,호흡기,심하지 않은 장애,5
202101,서울특별시,강남구,간,심하지 않은 장애,135
202101,서울특별시,강남구,청각,심한 장애,476
202101,서울특별시,강남구,안면,심하지 않은 장애,8
202101,서울특별시,강남구,장루.요루,심하지 않은 장애,71
202101,서울특별시,강남구,뇌전증,심하지 않은 장애,27
202101,서울특별시,강남구,언어,심한 장애,63
202101,서울특별시,송파구,지적,심한 장애,1548
202101,서울특별시,송파구,뇌병변,심한 장애,1351
202101,서울특별시,송파구,자폐성,심한 장애,656
202101,서울특별시,송파구,정신,심한 장애,632
202101,서울특별시,송파구,신장,심한 장애,727
202101,서울특별시,송파구,심장,심한 장애,39
202101,서울특별시,송파구,호흡기,심한 장애,106
202101,서울특별시,송파구,간,심한 장애,8
202101,서울특별시,송파구,시각,심한 장애,396
202101,서울특별시,송파구,안면,심한 장애,7
202101,서울특별시,송파구,장루.요루,심한 장애,8
202101,서울특별시,송파구,뇌전증,심한 장애,22
202101,서울특별시,송파구,지체,심하지 않은 장애,7075
202101,서울특별시,송파구,시각,심하지 않은 장애,1686
202101,서울특별시,송파구,청각,심하지 않은 장애,2152
202101,서울특별시,송파구,언어,심하지 않은 장애,75
202101,서울특별시,송파구,뇌병변,심하지 않은 장애,879
202101,서울특별시,송파구,신장,심하지 않은 장애,333
202101,서울특별시,송파구,심장,심하지 않은 장애,21
202101,서울특별시,송파구,호흡기,심하지 않은 장애,7
202101,서울특별시,송파구,간,심하지 않은 장애,185
202101,서울특별시,송파구,청각,심한 장애,581
202101,서울특별시,송파구,안면,심하지 않은 장애,7
202101,서울특별시,송파구,장루.요루,심하지 않은 장애,132
202101,서울특별시,송파구,뇌전증,심하지 않은 장애,39
202101,서울특별시,송파구,언어,심한 장애,96
202101,서울특별시,송파구,지체,심한 장애,1564
202101,서울특별시,강동구,뇌병변,심한 장애,1227
202101,서울특별시,강동구,지체,심한 장애,1514
202101,서울특별시,강동구,자폐성,심한 장애,432
202101,서울특별시,강동구,정신,심한 장애,643
202101,서울특별시,강동구,신장,심한 장애,642
202101,서울특별시,강동구,심장,심한 장애,36
202101,서울특별시,강동구,호흡기,심한 장애,92
202101,서울특별시,강동구,간,심한 장애,4
202101,서울특별시,강동구,안면,심한 장애,10
202101,서울특별시,강동구,장루.요루,심한 장애,13
202101,서울특별시,강동구,뇌전증,심한 장애,20
202101,서울특별시,강동구,지체,심하지 않은 장애,6453
202101,서울특별시,강동구,시각,심하지 않은 장애,1590
202101,서울특별시,강동구,청각,심하지 않은 장애,1943
202101,서울특별시,강동구,언어,심하지 않은 장애,101
202101,서울특별시,강동구,시각,심한 장애,353
202101,서울특별시,강동구,뇌병변,심하지 않은 장애,779
202101,서울특별시,강동구,신장,심하지 않은 장애,217
202101,서울특별시,강동구,심장,심하지 않은 장애,10
202101,서울특별시,강동구,호흡기,심하지 않은 장애,2
202101,서울특별시,강동구,간,심하지 않은 장애,119
202101,서울특별시,강동구,안면,심하지 않은 장애,10
202101,서울특별시,강동구,장루.요루,심하지 않은 장애,112
202101,서울특별시,강동구,뇌전증,심하지 않은 장애,39
202101,서울특별시,강동구,청각,심한 장애,524
202101,서울특별시,강동구,언어,심한 장애,102
202101,서울특별시,강동구,지적,심한 장애,1397
202101,부산광역시,중구,뇌병변,심한 장애,158
202101,부산광역시,중구,자폐성,심한 장애,21
202101,부산광역시,중구,정신,심한 장애,110
202101,부산광역시,중구,신장,심한 장애,110
202101,부산광역시,중구,심장,심한 장애,7
202101,부산광역시,중구,지체,심한 장애,200
202101,부산광역시,중구,호흡기,심한 장애,10
202101,부산광역시,중구,간,심한 장애,1
202101,부산광역시,중구,안면,심한 장애,1
202101,부산광역시,중구,장루.요루,심한 장애,3
202101,부산광역시,중구,뇌전증,심한 장애,2
202101,부산광역시,중구,지체,심하지 않은 장애,974
202101,부산광역시,중구,시각,심하지 않은 장애,254
202101,부산광역시,중구,청각,심하지 않은 장애,293
202101,부산광역시,중구,시각,심한 장애,74
202101,부산광역시,중구,언어,심하지 않은 장애,13
202101,부산광역시,중구,뇌병변,심하지 않은 장애,144
202101,부산광역시,중구,신장,심하지 않은 장애,29
202101,부산광역시,중구,심장,심하지 않은 장애,3
202101,부산광역시,중구,호흡기,심하지 않은 장애,1
202101,부산광역시,중구,간,심하지 않은 장애,11
202101,부산광역시,중구,안면,심하지 않은 장애,2
202101,부산광역시,중구,장루.요루,심하지 않은 장애,14
202101,부산광역시,중구,뇌전증,심하지 않은 장애,4
202101,부산광역시,중구,청각,심한 장애,71
202101,부산광역시,중구,언어,심한 장애,11
202101,부산광역시,중구,지적,심한 장애,121
202101,부산광역시,서구,지적,심한 장애,489
202101,부산광역시,서구,뇌병변,심한 장애,395
202101,부산광역시,서구,자폐성,심한 장애,51
202101,부산광역시,서구,정신,심한 장애,484
202101,부산광역시,서구,신장,심한 장애,250
202101,부산광역시,서구,지체,심한 장애,476
202101,부산광역시,서구,심장,심한 장애,14
202101,부산광역시,서구,호흡기,심한 장애,33
202101,부산광역시,서구,간,심한 장애,1
202101,부산광역시,서구,안면,심한 장애,4
202101,부산광역시,서구,장루.요루,심한 장애,3
202101,부산광역시,서구,뇌전증,심한 장애,5
202101,부산광역시,서구,지체,심하지 않은 장애,2340
202101,부산광역시,서구,시각,심하지 않은 장애,571
202101,부산광역시,서구,청각,심하지 않은 장애,708
202101,부산광역시,서구,언어,심하지 않은 장애,20
