시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
제주특별자치도,제주시,일주서로,제주특별자치도 제주시 한림읍 귀덕 14길 14-5,제주특별자치도 제주시 한림읍 귀덕리 1157,210,01,N,N,33.443006,126.291680,4,8.1,13.1,N,N,N,,,N,Y,Y,Y,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,귀덕14길,제주특별자치도 제주시 한림읍 귀덕 14길 14-5,제주특별자치도 제주시 한림읍 귀덕리 1157,211,01,N,N,33.443630,126.293555,4,7.9,14.4,Y,N,N,,,N,Y,Y,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
경기도,광명시,모세로,,경기도 광명시 철산동 508,2020-06,01, ,N,37.28492557,126.5243291,4,6,14.9,Y,N,Y,,,N, ,Y, ,광명시 도시교통과,02-2680-2586,2020-12-18,3900000,경기도 광명시
경상북도,상주시,상산로,,경상북도 상주시 남성동 235-17,1,01, ,N,36.409895,128.159711,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동140-4,2,01, ,N,36.410119,128.159527,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동140-4,3,01, ,N,36.410244,128.159638,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동 148-3,4,01, ,N,36.411333,128.159816,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동 204-3,5,01, ,N,36.409968,128.159538,2,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상서문1길,,경상북도 상주시 남성동 118-1,6,01, ,N,36.41190171,128.159195,2,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,남성3길,,경상북도 상주시 남원동 148-4,7,01, ,N,36.409968,128.159538,2,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동 115-55,8,01, ,N,36.409968,128.159538,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남원동 121-3,9,01, ,N,36.409968,128.159538,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동 84-113,10,01, ,N,36.412915,128.159357,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동 114-2,11,01, ,N,36.412958,128.159704,4,5.3,20.8,Y, , ,,,N, ,Y,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 남성동 84-19,12,01, ,N,36.414144,128.159370,4,5.3,20.8,N, , ,,,N, ,N,N,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
경상북도,상주시,상산로,,경상북도 상주시 서성동 185,13,01, ,N,36.415576,128.1609672391,4,5.3,20.8,Y, , ,,,Y, ,N,Y,상주시,054-537-7381,2020-07-13,5110000,경상북도 상주시
제주특별자치도,제주시,광성로,제주특별자치도 제주시 애월읍 광성로 276,제주특별자치도 제주시 애월읍 광령리 1223,145,01,N,N,33.460568,126.435908,2,3.8,7.4,N,N,N,,,N,Y,N,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,광성로,제주특별자치도 제주시 애월읍 광성로 276,제주특별자치도 제주시 애월읍 광령리 1223,146,01,N,Y,33.460649,126.436800,2,5.9,8.6,N,N,N,,,N,Y,N,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,한동북3길,제주특별자치도 제주시 구좌읍 일주동로 2831,제주특별자치도 제주시 구좌읍 한동리 1168,147,01,N,N,33.537508,126.829099,1,3.4,12.9,N,N,N,,,N,Y,Y,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,일주동로,제주특별자치도 제주시 구좌읍 일주동로 2831,제주특별자치도 제주시 구좌읍 한동리 1168,148,01,N,N,33.537342,126.829118,4,8.2,20.8,Y,N,N,,,N,Y,Y,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,한동로1길,제주특별자치도 제주시 구좌읍 일주동로 2831,제주특별자치도 제주시 구좌읍 한동리 1168,149,01,N,N,33.537355,126.828877,1,4.3,6.5,N,N,N,,,N,Y,Y,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,일주동로,제주특별자치도 제주시 구좌읍 일주동로 2831,제주특별자치도 제주시 구좌읍 한동리 1168,150,01,N,N,33.537997,126.828322,4,4,13.6,N,N,N,,,N,Y,Y,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,일주동로,제주특별자치도 제주시 구좌읍 일주동로 2831,제주특별자치도 제주시 구좌읍 한동리 1168,151,01,Y,N,33.538963,126.826662,4,6.3,16.2,Y,N,N,,,N,Y,Y,Y,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,일주동로,제주특별자치도 제주시 구좌읍 일주동로 3378,제주특별자치도 제주시 구좌읍 하도리 2315,152,01,N,N,33.517959,126.877384,2,3.9,18.5,Y,N,N,,,N,Y,Y,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
제주특별자치도,제주시,하도1길,제주특별자치도 제주시 구좌읍 일주동로 3378,제주특별자치도 제주시 구좌읍 하도리 2315,153,01,N,N,33.518217,126.877334,2,3.2,10.7,Y,N,N,,,N,Y,N,N,제주시,064-728-2101,2021-01-06,6510000,제주특별자치도 제주시
인천광역시,남동구,오봉동로,,인천광역시 남동구 도림동 641,562,01,N,N,37.41723091,126.7298115,1,6,6,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,,인천광역시 남동구 도림동 641,563,01,N,N,37.4166926,126.729188,1,6,9,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,도림로11번길,,인천광역시 남동구 도림동 696,564,01,N,N,37.41980011,126.7299263,2,4,6,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,인천광역시 남동구 오봉로 15 (도림동),인천광역시 남동구 도림동 630-1,566,01,N,N,37.41863709,126.7307028,2,8,9,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,논고개로334번길,,인천광역시 남동구 도림동 640,567,01,N,N,37.41903839,126.7319952,2,8,9,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,주안로259번길,,인천광역시 남동구 간석동 524,568,01,N,N,37.46335003,126.6986707,1,3,4,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,소래로,,인천광역시 남동구 수산동 375-22,522,01,N,N,37.43253582,126.7328186,8,8,26,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,논곡로,,인천광역시 남동구 남촌동 642,523,01,N,N,37.42004923,126.7096436,1,4,13,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남동대로370번길,인천광역시 남동구 남동대로370번길 69 (남촌동),인천광역시 남동구 남촌동 610-11,524,01,N,N,37.4149014,126.7102063,1,6,7,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남동대로410번길,,인천광역시 남동구 남촌동 643,525,01,N,N,37.41935717,126.7089776,1,6,9,Y, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남동대로370번길,,인천광역시 남동구 남촌동 643,526,01,N,N,37.41421474,126.7108619,1,4,8,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남동대로370번길,,인천광역시 남동구 논현동 573,527,01,N,N,37.41310656,126.7133548,3,8,14,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남동대로370번길,,인천광역시 남동구 논현동 573,529,01,N,N,37.41360802,126.7122392,5,8,15,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남동대로370번길,,인천광역시 남동구 논현동 551-3,530,01,N,N,37.41427335,126.7112789,4,8,12,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,호구포로,,인천광역시 남동구 남촌동 197-4,531,01,N,N,37.42231034,126.7162252,7,8,25,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,호구포로,,인천광역시 남동구 남촌동 598-49,532,01,N,N,37.42178581,126.7168781,7,8,24,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,호구포로,,인천광역시 남동구 도림동 594-8,533,01,N,N,37.41643356,126.7143824,6,8,22,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,호구포로,,인천광역시 남동구 도림동 599-9,534,01,N,N,37.41316245,126.7135232,6,8,24,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,비류대로763번길,,인천광역시 남동구 도림동 553-13,538,01,N,N,37.42112067,126.7203577,3,6,9,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,비류대로764번길,,인천광역시 남동구 도림동 456-1,539,01,N,N,37.41872744,126.7223528,2,4,6,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,바류대로764번길,,인천광역시 남동구 도림동 558-9,540,01,N,N,37.42130354,126.7206032,1,4,4,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,도림로,,인천광역시 남동구 도림동 8,541,01,N,N,37.42778872,126.7321077,2,4,13,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,도림로,,인천광역시 남동구 도림동 691,543,01,N,N,37.42004375,126.7291201,2,4,7,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,도림로,,인천광역시 남동구 도림동 691,545,01,N,N,37.41864001,126.7276187,2,3,7,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,도림로,"인천광역시 남동구 도림로 50 (도림동, 벽산빌8차)",인천광역시 남동구 도림동 669-22,546,01,N,N,37.41756409,126.7264394,2,4,8,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,논고개로,인천광역시 남동구 논고개로 299 (도림동),인천광역시 남동구 도림동 672-10,547,01,N,N,37.41715174,126.7274744,2,6,8,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,논고개로,,인천광역시 남동구 도림동 639-1,548,01,N,N,37.41968045,126.7296911,7,8,24,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,,인천광역시 남동구 도림동 641,552,01,N,N,37.4165692,126.7277667,2,6,9,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로10번길,,인천광역시 남동구 도림동 643,554,01,N,N,37.41625508,126.7287209,1,6,7,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,인천광역시 남동구 오봉로 4 (도림동),인천광역시 남동구 도림동 633-1,555,01,N,N,37.41650966,126.7280953,1,4,8,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,,인천광역시 남동구 도림동 641,557,01,N,N,37.41688433,126.729422,2,6,8,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,인천광역시 남동구 오봉로 31 (도림동),인천광역시 남동구 도림동 630-1,560,01,N,N,37.41863709,126.7307028,2,6,9,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,오봉로,인천광역시 남동구 오봉로 15 (도림동),인천광역시 남동구 도림동 630-1,561,01,N,N,37.41863709,126.7307028,2,6,9,N, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 145-2,남해-7,01, ,N,34.87030858,127.8930906,2,6,18,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군
전라남도,함평군,해삼로,,전라남도 함평군 해보면 문장리 822-99,C0080,01,N,N,35.180679,126.605053,2,6,14,Y,N,N,25,156,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,해삼로,,전라남도 함평군 해보면 문장리 822-105,C0081,01,N,N,35.180883,126.605011,2,6,14,Y,N,N,25,160,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,밀재로,,전라남도 함평군 해보면 금덕리 407-80,C0082,01,N,N,35.181289,126.603168,2,4,6,N,N,N,,,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,밀재로,,전라남도 함평군 해보면 문장리 822-93,C0083,01,N,N,35.180828,126.604829,2,4,6,Y,N,N,25,160,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,밀재로,,전라남도 함평군 해보면 문장리 822-126,C0084,01,N,N,35.18083089,126.6053361,2,4,6,Y,N,N,25,159,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,밀재로,,전라남도 함평군 월야면 월야리 714-17,C0085,01,N,N,35.179454,126.625778,2,4,8,N,N,N,,,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,밀재로,,전라남도 함평군 월야면 월야리 494-31,C0086,01,N,N,35.1799373,126.6271302,2,4,8,Y,N,N,25,161,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,밀재로,,전라남도 함평군 월야면 월야리 1099,C0087,01,N,N,35.178754,126.631196,4,6,19,N,N,N,,,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
전라남도,함평군,문화로,,전라남도 함평군 월야면 월야리 670-91,C0088,01,N,N,35.186519,126.625756,2,4,8,N,N,N,,,N,Y,N,N,함평군,061-320-1587,2020-09-03,4960000,전라남도 함평군
인천광역시,남동구,매소홀로,,인천광역시 남동구 수산동 183,502,01,Y,N,37.43912342,126.7195204,6,6,19,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,매소홀로,,인천광역시 남동구 수산동 98-4,503,01,Y,N,37.43885142,126.7218642,6,6,21,Y, , ,,,N,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌로,,인천광역시 남동구 남촌동 491-2,504,01,N,N,37.43128115,126.7125808,2,6,5,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌동로,인천광역시 남동구 남촌동로 57 (남촌동),인천광역시 남동구 남촌동 491-1,505,01,N,N,37.43093325,126.7129031,2,4,7,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌로,,인천광역시 남동구 남촌동 295-2,506,01,N,N,37.4304175,126.7135334,2,6,5,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌로,인천광역시 남동구 남촌로 101 (남촌동),인천광역시 남동구 남촌동 554,507,01,N,N,37.42972997,126.7141101,2,8,9,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌로,,인천광역시 남동구 남촌동 262-5,508,01,N,N,37.42871898,126.7147714,2,5,6,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌로,,인천광역시 남동구 남촌동 262-5,509,01,N,N,37.42859396,126.7148752,1,6,7,N, , ,,,N,Y,N, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
인천광역시,남동구,남촌로,,인천광역시 남동구 남촌동 186-2,510,04,N,N,37.42526343,126.7168414,1,3,19,N, , ,,,Y,Y,Y, ,인천광역시 남동구청,032-453-2684,2021-04-07,3530000,인천광역시 남동구
